participant	task	session	sequenceNumber	stimulus	response	reactionTime	interstimulusInterval	stepA	stepB	correctResponse	wasResponsecorrect
15	identification	1	38	step3	i	0.594759633	NA	NA	NA	NA	NA
15	identification	1	39	step4	i	0.47001087	NA	NA	NA	NA	NA
15	identification	1	40	step5	_	0.49627053	NA	NA	NA	NA	NA
15	identification	1	41	step6	_	0.428876072	NA	NA	NA	NA	NA
15	identification	1	42	step7	_	0.523665677	NA	NA	NA	NA	NA
15	identification	1	43	step1	i	0.571970556	NA	NA	NA	NA	NA
15	identification	1	44	step2	i	0.384557613	NA	NA	NA	NA	NA
15	identification	1	45	step3	i	0.476284319	NA	NA	NA	NA	NA
15	identification	1	46	step4	i	0.345966225	NA	NA	NA	NA	NA
15	identification	1	47	step5	_	0.482630958	NA	NA	NA	NA	NA
15	identification	1	48	step6	_	0.38451208	NA	NA	NA	NA	NA
15	identification	1	49	step7	_	0.387108292	NA	NA	NA	NA	NA
15	identification	1	50	step1	i	0.350916925	NA	NA	NA	NA	NA
15	identification	1	51	step2	i	0.408389335	NA	NA	NA	NA	NA
15	identification	1	52	step3	i	1.422494193	NA	NA	NA	NA	NA
15	identification	1	53	step4	_	0.430474556	NA	NA	NA	NA	NA
15	identification	1	54	step5	i	0.481674064	NA	NA	NA	NA	NA
15	identification	1	55	step6	_	0.305044359	NA	NA	NA	NA	NA
15	identification	1	56	step7	_	0.546006111	NA	NA	NA	NA	NA
15	identification	1	57	step1	i	0.445474216	NA	NA	NA	NA	NA
15	identification	1	58	step2	i	0.504156508	NA	NA	NA	NA	NA
15	identification	1	59	step3	i	1.348102969	NA	NA	NA	NA	NA
15	identification	1	60	step4	i	0.427015227	NA	NA	NA	NA	NA
15	identification	1	61	step5	i	0.43092244	NA	NA	NA	NA	NA
15	identification	1	62	step6	_	0.418081938	NA	NA	NA	NA	NA
15	identification	1	63	step7	_	0.442354518	NA	NA	NA	NA	NA
15	identification	1	64	step1	i	0.358199103	NA	NA	NA	NA	NA
15	identification	1	65	step2	i	0.740115648	NA	NA	NA	NA	NA
15	identification	1	66	step3	i	0.444177891	NA	NA	NA	NA	NA
15	identification	1	67	step4	i	0.34000127	NA	NA	NA	NA	NA
15	identification	1	68	step5	_	0.544834398	NA	NA	NA	NA	NA
15	identification	1	69	step6	_	0.490903351	NA	NA	NA	NA	NA
15	identification	1	70	step7	_	0.467429191	NA	NA	NA	NA	NA
16	discrimination	1	1	"step1,silence1000,step1"	different	0.869149208	1000	step1	step1	same	no
16	discrimination	1	2	"step1,silence1000,step3"	same	0.427337885	1000	step1	step3	different	no
16	discrimination	1	3	"step1,silence2000,step1"	same	0.456628799	2000	step1	step1	same	yes
16	discrimination	1	4	"step1,silence2000,step3"	same	0.421478748	2000	step1	step3	different	no
16	discrimination	1	5	"step1,silence250,step1"	same	0.519053936	250	step1	step1	same	yes
16	discrimination	1	6	"step1,silence250,step3"	same	0.335142851	250	step1	step3	different	no
16	discrimination	1	7	"step1,silence500,step1"	same	0.52413702	500	step1	step1	same	yes
16	discrimination	1	8	"step1,silence500,step3"	different	0.417742014	500	step1	step3	different	yes
16	discrimination	1	9	"step1,step1"	same	0.475896835	0	step1	step1	same	yes
16	discrimination	1	10	"step1,step3"	different	0.891788006	0	step1	step3	different	yes
16	discrimination	1	11	"step3,silence1000,step1"	different	6.687319994	1000	step3	step1	different	yes
16	discrimination	1	12	"step3,silence1000,step3"	same	0.43142128	1000	step3	step3	same	yes
16	discrimination	1	13	"step3,silence1000,step5"	different	0.517958164	1000	step3	step5	different	yes
16	discrimination	1	14	"step3,silence2000,step1"	same	2.75573802	2000	step3	step1	different	no
16	discrimination	1	15	"step3,silence2000,step3"	same	0.390348911	2000	step3	step3	same	yes
16	discrimination	1	16	"step3,silence2000,step5"	different	0.611445189	2000	step3	step5	different	yes
16	discrimination	1	17	"step3,silence250,step1"	different	0.670609951	250	step3	step1	different	yes
16	discrimination	1	18	"step3,silence250,step3"	same	0.446283102	250	step3	step3	same	yes
16	discrimination	1	19	"step3,silence250,step5"	same	0.515032768	250	step3	step5	different	no
16	discrimination	1	20	"step3,silence500,step1"	different	0.470881939	500	step3	step1	different	yes
16	discrimination	1	21	"step3,silence500,step3"	same	0.726118088	500	step3	step3	same	yes
16	discrimination	1	22	"step3,silence500,step5"	different	0.73353219	500	step3	step5	different	yes
16	discrimination	1	23	"step3,step1"	same	0.498506069	0	step3	step1	different	no
16	discrimination	1	24	"step3,step3"	same	0.953864098	0	step3	step3	same	yes
16	discrimination	1	25	"step3,step5"	different	3.544240236	0	step3	step5	different	yes
16	discrimination	1	26	"step5,silence1000,step3"	same	0.527251005	1000	step5	step3	different	no
16	discrimination	1	27	"step5,silence1000,step5"	same	0.588521242	1000	step5	step5	same	yes
16	discrimination	1	28	"step5,silence1000,step7"	different	1.733275175	1000	step5	step7	different	yes
16	discrimination	1	29	"step5,silence2000,step3"	different	0.983976841	2000	step5	step3	different	yes
16	discrimination	1	30	"step5,silence2000,step5"	different	1.221970797	2000	step5	step5	same	no
16	discrimination	1	31	"step5,silence2000,step7"	different	0.370407104	2000	step5	step7	different	yes
16	discrimination	1	32	"step5,silence250,step3"	same	1.548817873	250	step5	step3	different	no
16	discrimination	1	33	"step5,silence250,step5"	same	0.348999262	250	step5	step5	same	yes
16	discrimination	1	34	"step5,silence250,step7"	different	3.816787958	250	step5	step7	different	yes
16	discrimination	1	35	"step5,silence500,step3"	different	1.485520124	500	step5	step3	different	yes
16	discrimination	1	36	"step5,silence500,step5"	different	0.726675987	500	step5	step5	same	no
16	discrimination	1	37	"step5,silence500,step7"	same	0.001579046	500	step5	step7	different	no
16	discrimination	1	38	"step5,step3"	same	0.414721727	0	step5	step3	different	no
16	discrimination	1	39	"step5,step5"	same	0.961436987	0	step5	step5	same	yes
16	discrimination	1	40	"step5,step7"	different	0.687772036	0	step5	step7	different	yes
16	discrimination	1	41	"step7,silence1000,step5"	different	0.376842976	1000	step7	step5	different	yes
16	discrimination	1	42	"step7,silence1000,step7"	same	0.35794282	1000	step7	step7	same	yes
16	discrimination	1	43	"step7,silence2000,step5"	same	1.060680866	2000	step7	step5	different	no
16	discrimination	1	44	"step7,silence2000,step7"	same	0.518764973	2000	step7	step7	same	yes
16	discrimination	1	45	"step7,silence250,step5"	different	2.391267061	250	step7	step5	different	yes
16	discrimination	1	46	"step7,silence250,step7"	same	0.484667778	250	step7	step7	same	yes
16	discrimination	1	47	"step7,silence500,step5"	different	0.3413589	500	step7	step5	different	yes
16	discrimination	1	48	"step7,silence500,step7"	same	0.398592949	500	step7	step7	same	yes
16	discrimination	1	49	"step7,step5"	same	0.654704094	0	step7	step5	different	no
16	discrimination	1	50	"step7,step7"	different	2.200711966	0	step7	step7	same	no
16	discrimination	1	51	"step1,silence1000,step1"	same	0.306118965	1000	step1	step1	same	yes
16	discrimination	1	52	"step1,silence1000,step3"	same	0.329265833	1000	step1	step3	different	no
16	discrimination	1	53	"step1,silence2000,step1"	same	0.370492935	2000	step1	step1	same	yes
16	discrimination	1	54	"step1,silence2000,step3"	same	0.391176939	2000	step1	step3	different	no
16	discrimination	1	55	"step1,silence250,step1"	same	0.320628881	250	step1	step1	same	yes
16	discrimination	1	56	"step1,silence250,step3"	same	1.030261993	250	step1	step3	different	no
16	discrimination	1	57	"step1,silence500,step1"	same	0.348540068	500	step1	step1	same	yes
16	discrimination	1	58	"step1,silence500,step3"	different	0.738804102	500	step1	step3	different	yes
16	discrimination	1	59	"step1,step1"	same	0.379374027	0	step1	step1	same	yes
16	discrimination	1	60	"step1,step3"	same	1.015408993	0	step1	step3	different	no
16	discrimination	1	61	"step3,silence1000,step1"	different	1.908449173	1000	step3	step1	different	yes
16	discrimination	1	62	"step3,silence1000,step3"	same	0.401981115	1000	step3	step3	same	yes
16	discrimination	1	63	"step3,silence1000,step5"	different	0.38190484	1000	step3	step5	different	yes
16	discrimination	1	64	"step3,silence2000,step1"	different	1.091722012	2000	step3	step1	different	yes
16	discrimination	1	65	"step3,silence2000,step3"	same	0.303933859	2000	step3	step3	same	yes
16	discrimination	1	66	"step3,silence2000,step5"	different	0.468570232	2000	step3	step5	different	yes
16	discrimination	1	67	"step3,silence250,step1"	different	0.849274874	250	step3	step1	different	yes
16	discrimination	1	68	"step3,silence250,step3"	same	0.510842323	250	step3	step3	same	yes
16	discrimination	1	69	"step3,silence250,step5"	different	0.766807079	250	step3	step5	different	yes
16	discrimination	1	70	"step3,silence500,step1"	different	0.662881613	500	step3	step1	different	yes
16	discrimination	1	71	"step3,silence500,step3"	same	0.29113698	500	step3	step3	same	yes
16	discrimination	1	72	"step3,silence500,step5"	different	0.232705116	500	step3	step5	different	yes
16	discrimination	1	73	"step3,step1"	same	0.681221962	0	step3	step1	different	no
16	discrimination	1	74	"step3,step3"	same	0.331906796	0	step3	step3	same	yes
16	discrimination	1	75	"step3,step5"	same	0.794038057	0	step3	step5	different	no
16	discrimination	1	76	"step5,silence1000,step3"	different	0.552340984	1000	step5	step3	different	yes
16	discrimination	1	77	"step5,silence1000,step5"	different	1.205414295	1000	step5	step5	same	no
16	discrimination	1	78	"step5,silence1000,step7"	different	0.303634882	1000	step5	step7	different	yes
16	discrimination	1	79	"step5,silence2000,step3"	different	0.43030405	2000	step5	step3	different	yes
16	discrimination	1	80	"step5,silence2000,step5"	same	0.423022032	2000	step5	step5	same	yes
16	discrimination	1	81	"step5,silence2000,step7"	different	0.302535057	2000	step5	step7	different	yes
16	discrimination	1	82	"step5,silence250,step3"	same	1.258446932	250	step5	step3	different	no
16	discrimination	1	83	"step5,silence250,step5"	same	0.568984747	250	step5	step5	same	yes
16	discrimination	1	84	"step5,silence250,step7"	different	4.697202921	250	step5	step7	different	yes
16	discrimination	1	85	"step5,silence500,step3"	different	0.993656158	500	step5	step3	different	yes
16	discrimination	1	86	"step5,silence500,step5"	same	0.297799826	500	step5	step5	same	yes
16	discrimination	1	87	"step5,silence500,step7"	different	0.526481867	500	step5	step7	different	yes
16	discrimination	1	88	"step5,step3"	same	0.386496067	0	step5	step3	different	no
16	discrimination	1	89	"step5,step5"	different	1.86694622	0	step5	step5	same	no
16	discrimination	1	90	"step5,step7"	different	1.305282116	0	step5	step7	different	yes
16	discrimination	1	91	"step7,silence1000,step5"	same	0.410655022	1000	step7	step5	different	no
16	discrimination	1	92	"step7,silence1000,step7"	same	0.492655754	1000	step7	step7	same	yes
16	discrimination	1	93	"step7,silence2000,step5"	same	1.154898882	2000	step7	step5	different	no
16	discrimination	1	94	"step7,silence2000,step7"	same	0.299642086	2000	step7	step7	same	yes
16	discrimination	1	95	"step7,silence250,step5"	different	0.421756029	250	step7	step5	different	yes
16	discrimination	1	96	"step7,silence250,step7"	same	0.407173872	250	step7	step7	same	yes
16	discrimination	1	97	"step7,silence500,step5"	different	1.307551146	500	step7	step5	different	yes
16	discrimination	1	98	"step7,silence500,step7"	same	1.472818851	500	step7	step7	same	yes
16	discrimination	1	99	"step7,step5"	different	0.58576417	0	step7	step5	different	yes
16	discrimination	1	100	"step7,step7"	same	1.424137831	0	step7	step7	same	yes
16	identification	1	1	step1	i	1.705027103	NA	NA	NA	NA	NA
16	identification	1	2	step2	i	1.238472939	NA	NA	NA	NA	NA
16	identification	1	3	step3	i	1.412739038	NA	NA	NA	NA	NA
16	identification	1	4	step4	i	13.92688632	NA	NA	NA	NA	NA
16	identification	1	5	step5	_	11.5286901	NA	NA	NA	NA	NA
16	identification	1	6	step6	_	0.505975723	NA	NA	NA	NA	NA
16	identification	1	7	step7	_	0.774548054	NA	NA	NA	NA	NA
16	identification	1	8	step1	i	1.773533106	NA	NA	NA	NA	NA
16	identification	1	9	step2	i	9.66315794	NA	NA	NA	NA	NA
16	identification	1	10	step3	i	0.709922791	NA	NA	NA	NA	NA
16	identification	1	11	step4	i	2.121401787	NA	NA	NA	NA	NA
16	identification	1	12	step5	_	1.176000118	NA	NA	NA	NA	NA
16	identification	1	13	step6	_	1.456072092	NA	NA	NA	NA	NA
16	identification	1	14	step7	_	0.900655985	NA	NA	NA	NA	NA
16	identification	1	15	step1	i	0.741734982	NA	NA	NA	NA	NA
16	identification	1	16	step2	i	0.866898775	NA	NA	NA	NA	NA
16	identification	1	17	step3	i	1.122771025	NA	NA	NA	NA	NA
16	identification	1	18	step4	i	0.913012266	NA	NA	NA	NA	NA
16	identification	1	19	step5	i	2.756348848	NA	NA	NA	NA	NA
16	identification	1	20	step6	_	1.605803728	NA	NA	NA	NA	NA
16	identification	1	21	step7	_	0.755927801	NA	NA	NA	NA	NA
16	identification	1	22	step1	i	0.703405857	NA	NA	NA	NA	NA
16	identification	1	23	step2	i	0.56746006	NA	NA	NA	NA	NA
16	identification	1	24	step3	i	0.438316107	NA	NA	NA	NA	NA
16	identification	1	25	step4	_	3.693425894	NA	NA	NA	NA	NA
16	identification	1	26	step5	i	14.01310325	NA	NA	NA	NA	NA
16	identification	1	27	step6	_	0.951539993	NA	NA	NA	NA	NA
16	identification	1	28	step7	_	0.605809927	NA	NA	NA	NA	NA
16	identification	1	29	step1	i	0.651754141	NA	NA	NA	NA	NA
16	identification	1	30	step2	i	1.481848001	NA	NA	NA	NA	NA
16	identification	1	31	step3	i	0.941822052	NA	NA	NA	NA	NA
16	identification	1	32	step4	i	2.673897982	NA	NA	NA	NA	NA
16	identification	1	33	step5	i	8.445627213	NA	NA	NA	NA	NA
16	identification	1	34	step6	_	0.790812254	NA	NA	NA	NA	NA
16	identification	1	35	step7	_	1.00245595	NA	NA	NA	NA	NA
16	identification	1	36	step1	i	1.649044037	NA	NA	NA	NA	NA
16	identification	1	37	step2	i	0.707466841	NA	NA	NA	NA	NA
16	identification	1	38	step3	i	0.532050848	NA	NA	NA	NA	NA
16	identification	1	39	step4	i	0.467442989	NA	NA	NA	NA	NA
16	identification	1	40	step5	_	0.614939928	NA	NA	NA	NA	NA
16	identification	1	41	step6	_	0.46676302	NA	NA	NA	NA	NA
16	identification	1	42	step7	_	0.335208178	NA	NA	NA	NA	NA
16	identification	1	43	step1	i	0.608156919	NA	NA	NA	NA	NA
16	identification	1	44	step2	i	0.674248934	NA	NA	NA	NA	NA
16	identification	1	45	step3	i	0.967738867	NA	NA	NA	NA	NA
16	identification	1	46	step4	i	0.5379529	NA	NA	NA	NA	NA
16	identification	1	47	step5	_	0.302844286	NA	NA	NA	NA	NA
16	identification	1	48	step6	_	0.524414301	NA	NA	NA	NA	NA
16	identification	1	49	step7	_	0.956790924	NA	NA	NA	NA	NA
16	identification	1	50	step1	i	0.545333862	NA	NA	NA	NA	NA
16	identification	1	51	step2	i	0.872592211	NA	NA	NA	NA	NA
16	identification	1	52	step3	i	2.136989117	NA	NA	NA	NA	NA
16	identification	1	53	step4	i	0.8917768	NA	NA	NA	NA	NA
16	identification	1	54	step5	_	1.024154902	NA	NA	NA	NA	NA
16	identification	1	55	step6	_	0.86586237	NA	NA	NA	NA	NA
16	identification	1	56	step7	_	0.330579042	NA	NA	NA	NA	NA
16	identification	1	57	step1	i	0.492893934	NA	NA	NA	NA	NA
16	identification	1	58	step2	i	0.488785744	NA	NA	NA	NA	NA
16	identification	1	59	step3	i	1.328883886	NA	NA	NA	NA	NA
16	identification	1	60	step4	i	1.279233694	NA	NA	NA	NA	NA
16	identification	1	61	step5	_	2.253081083	NA	NA	NA	NA	NA
16	identification	1	62	step6	_	0.846157074	NA	NA	NA	NA	NA
16	identification	1	63	step7	_	0.329368114	NA	NA	NA	NA	NA
16	identification	1	64	step1	i	0.877146244	NA	NA	NA	NA	NA
16	identification	1	65	step2	i	0.512801886	NA	NA	NA	NA	NA
16	identification	1	66	step3	i	1.431504965	NA	NA	NA	NA	NA
16	identification	1	67	step4	i	0.687179089	NA	NA	NA	NA	NA
16	identification	1	68	step5	_	0.847701073	NA	NA	NA	NA	NA
16	identification	1	69	step6	_	2.123739958	NA	NA	NA	NA	NA
16	identification	1	70	step7	_	2.216022968	NA	NA	NA	NA	NA
17	discrimination	1	1	"step1,silence1000,step1"	same	1.177771709	1000	step1	step1	same	yes
17	discrimination	1	2	"step1,silence1000,step3"	same	2.50208925	1000	step1	step3	different	no
17	discrimination	1	3	"step1,silence2000,step1"	same	1.159909542	2000	step1	step1	same	yes
17	discrimination	1	4	"step1,silence2000,step3"	same	1.422168042	2000	step1	step3	different	no
17	discrimination	1	5	"step1,silence250,step1"	same	1.211418	250	step1	step1	same	yes
17	discrimination	1	6	"step1,silence250,step3"	same	1.452062708	250	step1	step3	different	no
17	discrimination	1	7	"step1,silence500,step1"	same	1.270843042	500	step1	step1	same	yes
17	discrimination	1	8	"step1,silence500,step3"	same	2.310477917	500	step1	step3	different	no
17	discrimination	1	9	"step1,step1"	same	1.376497667	0	step1	step1	same	yes
17	discrimination	1	10	"step1,step3"	same	1.939187459	0	step1	step3	different	no
17	discrimination	1	11	"step3,silence1000,step1"	same	1.833872834	1000	step3	step1	different	no
17	discrimination	1	12	"step3,silence1000,step3"	same	1.542785375	1000	step3	step3	same	yes
17	discrimination	1	13	"step3,silence1000,step5"	different	3.457358584	1000	step3	step5	different	yes
17	discrimination	1	14	"step3,silence2000,step1"	same	1.803301667	2000	step3	step1	different	no
17	discrimination	1	15	"step3,silence2000,step3"	same	1.890040667	2000	step3	step3	same	yes
17	discrimination	1	16	"step3,silence2000,step5"	different	3.380830042	2000	step3	step5	different	yes
17	discrimination	1	17	"step3,silence250,step1"	same	3.684661541	250	step3	step1	different	no
17	discrimination	1	18	"step3,silence250,step3"	same	1.227622708	250	step3	step3	same	yes
17	discrimination	1	19	"step3,silence250,step5"	same	3.836460208	250	step3	step5	different	no
17	discrimination	1	20	"step3,silence500,step1"	different	3.191277333	500	step3	step1	different	yes
17	discrimination	1	21	"step3,silence500,step3"	same	1.324914375	500	step3	step3	same	yes
17	discrimination	1	22	"step3,silence500,step5"	different	2.712819667	500	step3	step5	different	yes
17	discrimination	1	23	"step3,step1"	same	1.595681167	0	step3	step1	different	no
17	discrimination	1	24	"step3,step3"	same	5.897846292	0	step3	step3	same	yes
17	discrimination	1	25	"step3,step5"	same	2.921388833	0	step3	step5	different	no
17	discrimination	1	26	"step5,silence1000,step3"	different	1.291616666	1000	step5	step3	different	yes
17	discrimination	1	27	"step5,silence1000,step5"	same	1.446442875	1000	step5	step5	same	yes
17	discrimination	1	28	"step5,silence1000,step7"	same	1.595632792	1000	step5	step7	different	no
17	discrimination	1	29	"step5,silence2000,step3"	different	2.339264208	2000	step5	step3	different	yes
